10,10010,1043,＜魚類＞（あじ類）にしまあじ　焼き　,35,203,849,63.0,24.7,20.8,10.4,9.1,2.91,3.39,2.44,100,0.1,-,(0),(0),(0),1.8,220,440,58,44,300,1.2,1.2,0.10,0.02,49,65,0,Tr,13,Tr,Tr,(0),(Tr),13,7.2,0.4,Tr,Tr,Tr,(0),0.12,0.21,6.2,11.0,0.34,6.3,13,0.59,4.8,Tr,0.6,-,-,-,-,-,-,-,-,-,78
10,10032,1065,＜魚類＞あんこう　きも　生　　,0,445,1862,45.1,10.0,7.8,41.9,36.9,9.29,14.15,11.88,560,2.2,-,(0),(0),(0),0.8,110,220,6,9,140,1.2,2.2,1.00,-,96,200,Tr,5,8300,(0),(0),(0),(0),8300,110.0,13.8,0,0.1,0,(0),0.14,0.35,1.5,3.8,0.11,39.1,88,0.89,13.4,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10039,1072,＜魚類＞いとよりだい　生　　,0,93,389,78.8,18.1,15.2,1.7,1.0,0.32,0.19,0.49,70,0.1,-,(0),(0),(0),1.3,85,390,46,26,200,0.5,0.4,0.05,0.02,84,33,Tr,0,28,(0),(0),(0),(0),28,11.0,0.6,0,0,0,Tr,0.04,0.08,2.3,5.7,0.27,3.0,5,0.50,3.7,2,0.2,-,-,-,-,-,-,-,-,-,-
10,10074,1110,＜魚類＞えそ　生　　,0,93,389,77.6,20.1,17.2,0.8,0.6,0.19,0.11,0.25,74,0.1,-,(0),(0),(0),1.4,120,380,80,36,260,0.3,0.4,0.02,0.17,17,27,0,0,0,(0),(0),(0),(0),(0),1.0,0.1,0,0,0,(0),0.07,0.10,3.3,7.2,0.24,1.7,13,0.51,1.7,2,0.3,-,-,-,-,-,-,-,-,-,-
10,10079,1115,＜魚類＞かさご　生　　,0,93,388,79.1,19.3,16.3,1.1,0.9,0.27,0.27,0.35,45,0.1,-,(0),(0),(0),1.2,120,310,57,27,180,0.3,0.5,0.01,0.01,48,50,1,0,3,0,0,(0),(0),3,2.0,0.3,0,0,0,(0),0.03,0.06,1.8,5.0,0.06,1.2,3,0.47,0.8,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10086,1123,＜魚類＞（かつお類）かつお　春獲り　生　,0,114,477,72.2,25.8,20.1,0.5,0.4,0.12,0.06,0.19,60,0.1,-,(0),(0),(0),1.4,43,430,11,42,280,1.9,0.8,0.11,0.01,11,43,0,0,5,0,0,0,0,5,4.0,0.3,0,0,0,(0),0.13,0.17,19.0,24.2,0.76,8.4,6,0.70,2.6,Tr,0.1,-,-,-,-,-,-,-,-,-,-
10,10100,1137,＜魚類＞（かれい類）まがれい　生　,0,95,397,77.8,19.6,17.4,1.3,1.0,0.23,0.29,0.43,71,0.1,-,(0),(0),(0),1.2,110,330,43,28,200,0.2,0.8,0.03,0.01,21,110,0,0,5,0,0,(0),(0),5,13.0,1.5,0,0,0,(0),0.03,0.35,2.5,6.3,0.15,3.1,4,0.66,22.5,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10101,1138,＜魚類＞（かれい類）まがれい　水煮　,35,101,425,75.6,21.4,(19.0),1.1,0.9,0.21,0.25,0.38,87,0.1,-,(0),(0),(0),1.2,100,320,56,29,200,0.3,0.9,0.03,0.02,15,77,0,0,5,0,0,(0),(0),5,16.6,2.0,0,0,0,(0),0.03,0.27,2.6,(6.7),0.14,3.3,4,0.73,14.9,Tr,0.3,-,-,-,-,-,-,-,-,-,91
10,10102,1139,＜魚類＞（かれい類）まがれい　焼き　,35,112,468,73.9,23.4,(20.8),1.3,1.0,0.24,0.28,0.44,100,0.1,-,(0),(0),(0),1.4,130,370,70,32,240,0.3,1.0,0.04,0.02,22,97,Tr,0,7,0,0,(0),(0),7,17.5,2.5,0,0,0,(0),0.03,0.41,3.1,(7.6),0.13,4.1,6,0.75,26.6,1,0.3,-,-,-,-,-,-,-,-,-,81
10,10107,1145,＜魚類＞かわはぎ　生　　,0,83,349,79.9,18.8,15.9,0.4,0.3,0.08,0.05,0.14,47,Tr,-,(0),(0),(0),1.2,110,380,13,28,240,0.2,0.4,0.03,0.02,33,35,0,0,2,0,0,(0),(0),2,43.0,0.6,0,0,0,(0),0.02,0.07,3.0,6.6,0.45,1.3,6,0.17,0.9,Tr,0.3,-,-,-,-,-,-,-,-,-,-
10,10108,1146,＜魚類＞かんぱち　三枚おろし　生,0,129,540,73.3,21.0,(17.4),4.2,3.5,1.12,1.03,1.24,62,0.1,-,(0),(0),(0),1.4,65,490,15,34,270,0.6,0.7,0.05,0.01,11,29,0,0,4,(0),(0),(0),(0),4,4.0,0.9,0,0,0,(0),0.15,0.16,8.0,(12.0),0.32,5.3,10,0.52,2.4,Tr,0.2,-,-,-,-,-,-,-,-,-,-
10,10424,,＜魚類＞かんぱち　背側　生,0,106,442,76.1,22.2,18.4,1.2,0.9,0.30,0.25,0.31,48,0.1,-,(0),(0),(0),1.3,54,470,6,29,250,0.4,0.4,0.04,Tr,53,63,0,0,4,0,0,0,0,4,1.4,1.1,0,0,0,0,0.15,0.08,10.0,14.2,0.56,1.0,4,0.28,1.6,1,0.1,-,-,-,-,-,-,-,-,-,-
10,10110,1149,＜魚類＞きちじ　生　　,0,262,1096,63.9,13.6,12.0,21.7,19.4,3.95,10.68,3.97,74,Tr,-,(0),(0),(0),0.8,75,250,32,32,130,0.3,0.4,0.11,-,84,58,0,0,65,(0),0,(0),(0),65,4.0,2.4,0,0,0,(0),0.03,0.07,0.8,3.1,0.04,1.0,2,0.20,0.8,2,0.2,-,-,-,-,-,-,-,-,-,-
10,10123,1163,＜魚類＞（こち類）めごち　生　,0,80,334,81.1,17.5,17.4,0.6,0.4,0.11,0.07,0.18,52,0.1,-,(0),(0),(0),1.2,160,280,40,30,160,0.2,0.6,0.01,0.04,26,44,Tr,0,2,0,3,(0),3,2,11.0,0,0,0,0,(0),0.02,0.08,2.4,5.8,0.14,3.0,6,0.16,1.1,Tr,0.4,-,-,-,-,-,-,-,-,-,-
10,10130,1170,＜魚類＞（さけ・ます類）ぎんざけ　養殖　生　,0,204,854,66.0,19.6,16.5,12.8,11.4,2.30,4.87,3.74,60,0.3,-,(0),(0),(0),1.3,48,350,12,25,290,0.3,0.6,0.05,0.01,9,29,1,0,36,-,-,-,Tr,36,15.0,1.8,Tr,Tr,Tr,(0),0.15,0.14,5.3,8.9,0.32,5.2,9,1.37,4.5,1,0.1,-,-,-,-,-,-,-,-,-,-
10,10131,1171,＜魚類＞（さけ・ます類）ぎんざけ　養殖　焼き　,0,257,1075,56.7,25.2,20.6,15.8,14.1,2.84,6.08,4.62,88,0.4,-,(0),(0),(0),1.9,61,460,16,34,320,0.4,0.8,0.07,0.01,10,37,Tr,0,37,-,-,-,Tr,37,21.0,2.7,Tr,Tr,Tr,(0),0.13,0.19,7.4,12.1,0.31,7.5,10,1.65,6.1,1,0.2,-,-,-,-,-,-,-,-,-,78
10,10134,1174,＜魚類＞（さけ・ます類）しろさけ　生　,0,133,556,72.3,22.3,18.5,4.1,3.7,0.80,1.69,1.01,59,0.1,-,(0),(0),(0),1.2,66,350,14,28,240,0.5,0.5,0.07,0.01,5,31,1,0,11,0,0,(0),(0),11,32.0,1.2,0,Tr,0,(0),0.15,0.21,6.7,10.9,0.64,5.9,20,1.27,9.0,1,0.2,-,-,-,-,-,-,-,-,-,-
10,10135,1175,＜魚類＞（さけ・ます類）しろさけ　水煮　,0,152,636,68.5,25.5,20.6,4.7,4.1,0.91,1.93,1.09,78,0.1,-,(0),(0),(0),1.2,63,340,19,29,250,0.6,0.6,0.08,0.01,6,34,2,0,13,0,0,(0),(0),13,34.3,1.1,0,Tr,0,(0),0.15,0.23,6.6,11.5,0.51,5.3,21,1.21,10.3,Tr,0.2,-,-,-,-,-,-,-,-,-,83
10,10136,1176,＜魚類＞（さけ・ます類）しろさけ　焼き　,0,171,715,64.2,29.1,23.2,5.1,4.6,1.01,2.17,1.24,85,0.1,-,(0),(0),(0),1.5,82,440,19,35,310,0.6,0.7,0.08,0.01,5,41,3,0,14,0,0,(0),(0),14,39.4,1.4,0,Tr,0,(0),0.17,0.26,8.7,14.1,0.57,6.0,24,1.67,12.3,1,0.2,-,-,-,-,-,-,-,-,-,75
10,10139,1179,＜魚類＞（さけ・ます類）しろさけ　塩ざけ　,0,199,833,63.6,22.4,19.0,11.1,9.7,2.19,4.34,2.81,64,0.1,-,(0),(0),(0),2.8,720,320,16,30,270,0.3,0.4,0.05,0.01,18,43,0,0,24,0,0,(0),(0),24,23.0,0.4,0,0,0,(0),0.14,0.15,7.1,11.5,0.58,6.9,11,0.95,11.1,1,1.8,-,-,-,-,-,-,-,-,-,-
10,10158,1203,＜魚類＞（さば類）たいせいようさば　生　,0,326,1364,54.5,17.2,15.0,26.8,23.4,5.19,9.79,7.46,68,0.4,-,(0),(0),(0),1.1,99,320,7,28,210,0.9,0.9,0.06,0.01,69,45,0,0,44,0,0,0,0,44,10.0,0.7,0,0,0,(0),0.14,0.35,6.5,10.0,0.35,8.1,12,0.72,6.6,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10159,1204,＜魚類＞（さば類）たいせいようさば　水煮　,0,348,1456,51.4,18.6,15.9,28.5,24.0,5.54,10.36,7.05,78,0.4,-,(0),(0),(0),1.1,96,280,9,27,210,1.0,1.0,0.07,0.01,67,45,0,0,42,0,0,0,0,42,6.6,0.6,0,0,0,(0),0.19,0.34,5.3,9.0,0.28,12.1,13,0.72,8.2,Tr,0.2,-,-,-,-,-,-,-,-,-,90
10,10160,1205,＜魚類＞（さば類）たいせいようさば　焼き　,0,370,1548,47.0,21.8,17.8,29.3,23.8,5.67,10.62,6.55,80,0.5,-,(0),(0),(0),1.4,120,390,12,33,260,1.2,1.1,0.09,0.01,89,59,0,0,63,0,0,0,0,63,10.5,0.8,0,0,0,(0),0.22,0.38,7.6,11.6,0.33,8.8,16,0.93,10.0,Tr,0.3,-,-,-,-,-,-,-,-,-,77
10,10161,1206,＜魚類＞（さば類）加工品　塩さば　,0,291,1218,52.1,26.2,22.3,19.1,16.3,3.79,6.63,5.24,59,0.1,-,(0),(0),(0),2.5,720,300,27,35,200,2.0,0.6,0.07,0.02,110,78,1,0,9,(0),(0),(0),(0),9,11.0,0.5,0,0,0,(0),0.16,0.59,12.0,17.2,0.41,7.1,10,0.59,5.9,(0),1.8,-,-,-,-,-,-,-,-,-,-
10,10162,1207,＜魚類＞（さば類）加工品　開き干し　,25,348,1456,50.1,18.7,16.0,28.5,22.7,6.57,8.60,6.58,65,0.2,-,(0),(0),(0),2.5,680,300,25,25,200,2.0,1.0,0.09,-,110,110,0,0,9,(0),(0),(0),(0),9,12.0,2.4,0,0,0,(0),0.13,0.59,8.5,12.2,0.42,10.6,11,0.63,8.9,0,1.7,-,-,-,-,-,-,-,-,-,-
10,10163,1208,＜魚類＞（さば類）加工品　しめさば　,0,339,1418,50.6,18.6,17.1,26.9,20.6,5.79,8.26,5.69,65,1.7,-,(0),(0),(0),2.2,640,200,9,24,160,1.1,0.4,0.18,0.01,430,73,1,Tr,14,0,0,(0),(0),14,8.0,0.5,0,0,0,(0),0.13,0.28,7.7,12.0,0.36,11.4,4,0.71,7.6,Tr,1.6,-,-,-,-,-,-,-,-,-,-
10,10173,1218,＜魚類＞さんま　皮つき 生　　,0,318,1331,55.6,18.1,16.0,25.6,22.7,4.84,10.58,6.35,68,0.1,-,(0),(0),(0),1.0,140,200,28,28,180,1.4,0.8,0.12,0.02,22,32,2,1,16,0,0,0,0,16,15.7,1.7,0,0,0,1,0.01,0.28,7.4,11.1,0.54,16.2,15,0.74,7.4,Tr,0.4,-,-,-,-,-,-,-,-,-,-
10,10407,1219,＜魚類＞さんま　皮なし 刺身　　,0,311,1302,57.0,17.8,15.4,25.0,21.7,4.72,10.02,6.09,54,0.2,-,(0),(0),(0),0.8,120,200,15,25,160,1.3,0.6,0.13,0.01,30,25,Tr,-,26,(0),(0),(0),(0),26,11.2,2.6,0,Tr,0,-,0,0.32,7.9,11.4,0.58,15.2,12,0.57,8.4,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10174,1220,＜魚類＞さんま　皮つき 焼き　　,35,313,1312,53.2,23.3,18.9,22.8,19.8,4.31,9.03,5.61,72,0.2,-,(0),(0),(0),1.2,130,260,37,30,220,1.7,0.9,0.15,0.03,25,45,1,1,11,0,0,0,0,11,13.0,1.0,0,0,0,Tr,Tr,0.30,9.8,14.3,0.42,16.3,17,0.93,9.4,0,0.3,-,-,-,-,-,-,-,-,-,78
10,10191,1237,＜魚類＞（たい類）ちだい　生　,0,105,439,76.8,19.4,16.3,2.4,1.9,0.66,0.60,0.59,74,0.1,-,(0),(0),(0),1.3,75,390,33,32,230,0.6,0.4,0.03,0.01,24,43,Tr,0,21,(0),0,(0),(0),21,2.0,1.3,0,0,0,(0),0.03,0.10,4.7,8.5,0.33,3.0,3,0.49,4.3,2,0.2,-,-,-,-,-,-,-,-,-,-
10,10199,1246,＜魚類＞（たら類）すけとうだら　生　,0,83,348,81.6,17.4,13.9,1.0,0.5,0.12,0.08,0.27,76,0.1,-,(0),(0),(0),1.1,100,350,13,24,180,0.2,0.5,0.03,0,160,25,0,0,10,0,0,0,0,10,0.5,0.9,0,0,0,0,0.05,0.11,1.4,4.4,0.09,2.9,12,0.20,2.5,1,0.3,-,-,-,-,-,-,-,-,-,-
10,10210,1258,＜魚類＞（たら類）まだら　でんぶ　しょうゆ入り,0,278,1162,26.9,25.5,(20.1),1.1,0.7,0.17,0.15,0.31,130,41.5,-,(0),(0),(0),5.0,1600,120,260,31,220,1.3,1.0,0.44,0.19,-,-,-,-,Tr,-,-,-,(0),(Tr),0.5,0.8,0,0,0,(0),0.04,0.08,1.9,(6.1),0.04,0.4,16,0.15,-,(0),4.2,-,-,-,-,-,-,-,-,-,-
10,10228,1276,＜魚類＞はたはた　生　　,0,113,473,78.8,14.1,12.5,5.7,4.4,0.92,1.95,1.35,100,Tr,-,(0),(0),(0),1.4,180,250,60,18,120,0.5,0.6,0.06,-,32,37,Tr,0,20,-,-,-,(0),20,2.0,2.2,0,0,0,(0),0.02,0.14,3.0,5.6,0.08,1.7,7,0.50,3.3,0,0.5,-,-,-,-,-,-,-,-,-,-
10,10229,1277,＜魚類＞はたはた　生干し　　,50,167,699,71.1,16.7,14.4,10.3,9.2,2.01,3.78,3.04,130,Tr,-,(0),(0),(0),1.9,510,240,17,23,180,0.3,0.8,0.04,0.01,37,37,1,0,22,0,0,0,0,22,1.0,2.8,0,0,0,(0),0.05,0.05,0.9,3.9,0.08,3.5,11,0.50,3.6,3,1.3,-,-,-,-,-,-,-,-,-,-
10,10252,1302,＜魚類＞（まぐろ類）きはだ　生　,0,112,467,74.0,24.3,20.2,1.0,0.6,0.21,0.12,0.25,37,Tr,-,(0),(0),(0),1.3,43,450,5,37,290,2.0,0.5,0.06,0.01,14,74,1,0,2,Tr,Tr,-,Tr,2,6.0,0.4,0,0,0,(0),0.15,0.09,17.5,22.0,0.64,5.8,5,0.36,1.4,0,0.1,-,-,-,-,-,-,-,-,-,-
10,10255,1305,＜魚類＞（まぐろ類）びんなが　生　,0,117,490,71.8,26.0,21.1,0.7,0.6,0.15,0.19,0.23,49,0.2,-,(0),(0),(0),1.3,38,440,9,41,310,0.9,0.5,0.05,0.01,12,71,1,0,4,0,0,-,0,4,7.0,0.7,0,0,0,(0),0.13,0.10,20.7,26.0,0.94,2.8,4,0.31,1.2,1,0.1,-,-,-,-,-,-,-,-,-,-
