01019,穀類,1731,,,小麦粉 中力粉 2等,1,0,369,1540,14,9.7,2.1,73.7,0.5,2,130,28,26,93,1.3,0.6,0.14,0,0,0,0,1.0 ,0,0.26,0.05,1.4,0.07,0,12,0.66,0,0.48,0.19,1.07,0,1.2,1.7,2.9
01020,穀類,1727,強力粉,強力粉,小麦粉 強力粉 1等,1,0,366,1540,14.5,11.7,1.8,71.6,0.4,2,80,20,23,75,1,0.8,0.15,0,0,0,0,0.3 ,0,0.1,0.05,0.9,0.07,0,15,0.77,0,0.41,0.16,0.91,0,1.2,1.5,2.7
01021,穀類,1728,,,小麦粉 強力粉 2等,1,0,367,1544,14.5,12.4,2.1,70.5,0.5,2,100,25,36,100,1.2,1,0.19,0,0,0,0,0.6 ,0,0.15,0.05,1.3,0.08,0,18,0.93,0,0.48,0.19,1.07,0,1.2,1.6,2.8
01022,穀類,1723,,,小麦粉 強力粉 学校給食用,1,0,367,1531,14.5,12,2,71,0.5,2,100,27,28,90,1.1,0.8,0.17,0,0,,,0.4 ,0,0.7,0.35,1,0.06,0,16,0.8,0,0.46,0.18,1.02,0,1.2,1.5,2.7
01023,穀類,1724,ぜんりゅうふん,全粒粉,小麦粉 強力粉 全粒粉,1,0,328,1536,14.5,12.8,2.9,68.2,1.6,2,330,26,140,310,3.1,3,0.42,0,0,0,0,1.2 ,0,0.34,0.09,5.7,0.33,0,48,1.27,0,0.52,0.33,1.44,0,1.5,9.7,11.2
01024,穀類,1725,ホットケーキミックス,ホットケーキミックス,小麦粉 プレミックス粉 ホットケーキ用,1,0,366,1536,11.1,7.6,4.2,74.4,2.1,390,240,100,12,180,0.5,0.3,0.07,8,3,9,0.1,0.4 ,1,0.11,0.09,0.6,0.04,0.1,10,0.48,0,1.2,1.4,0.89,31,0.9,1,1.9
01025,穀類,1726,天ぷら粉,天ぷら粉,小麦粉 プレミックス粉 てんぷら用,1,0,349,1372,13.8,7.5,1.6,76.1,0.8,77,150,45,11,100,0.6,0.3,0.08,0,0,0,0,0.3 ,0,0.12,0.05,0.6,0.03,0,8,0.47,0,0.35,0.13,0.76,0,1.1,1.2,2.3
01026,穀類,1722,しょくぱん,食パン,食パン 市販品,1,0,264,1531,38,9.3,4.4,46.7,1.6,500,97,29,20,83,0.6,0.8,0.11,0,0,0,0,0.6 ,0,0.07,0.04,1.2,0.03,0,32,0.47,0,0.95,1.45,1.59,0,0.4,1.9,2.3
01027,穀類,1721,食パン８,食パン８枚切り,食パン 学校給食用,1,0,258,1460,38,10.3,3.3,46.7,1.7,510,110,49,23,100,0.6,0.7,0.11,0,0,,,0.4 ,0,0.21,0.12,1.2,0.04,0,26,0.46,0,0.72,1.09,1.19,0,1,1.5,2.5
01028,穀類,1053,黒糖パン,黒糖パン,コッペパン 市販品,1,0,265,1105,37,8.5,3.8,49.1,1.6,520,95,37,24,75,1,0.7,0.12,0,0,0,0,0.5 ,0,0.08,0.08,0.7,0.04,0,45,0.63,0,0.82,1.25,1.38,0,1,1,2
01029,穀類,1052,,,コッペパン 学校給食用,1,0,265,1079,37,8.9,4.1,48.2,1.8,530,110,49,24,90,1.1,0.7,0.11,0,0,,,0.5 ,0,0.38,0.25,0.8,0.03,0,38,0.52,0,0.89,1.35,1.48,0,1.1,1.4,2.5
01030,穀類,1045,かんぱん, 乾パン, 乾パン,1,0,393,1109,5.5,9.5,4.4,78.8,1.8,490,160,30,27,95,1.2,0.6,0.18,0,0,0,0,1.3 ,0,0.14,0.06,0.9,0.06,0,20,0.41,0,0,0,0,0,1.8,1.3,3.1
01031,穀類,1044,フランスパン,フランスパン,フランスパン,1,0,279,1109,30,9.4,1.3,57.5,1.8,620,110,16,22,72,0.9,0.8,0.14,0,0,0,0,0.1 ,0,0.08,0.05,1.1,0.04,0,33,0.45,0,0.3,0.12,0.66,0,1.2,1.5,2.7
01032,穀類,1051,ライ麦パン,ライ麦パン,ライ麦パン,1,0,264,1644,35,8.4,2.2,52.7,1.7,470,190,16,40,130,1.4,1.3,0.18,0,0,0,0,0.3 ,0,0.16,0.06,1.3,0.09,0,34,0.46,0,0.41,0.23,1.05,0,2,3.6,5.6
01033,穀類,1048,ぶどうパン,ぶどうパン,ぶどうパン,1,0,269,1167,35.7,8.2,3.5,51.1,1.5,400,210,32,23,86,0.9,0.6,0.15,0,0,0,0,0.4 ,0,0.11,0.05,1.2,0.07,0,33,0.42,0,0,0,0,0,0.9,1.3,2.2
01033,穀類,1049,プチレーズンパン,プチレーズンパン,ぶどうパン,1,0,269,1105,35.7,8.2,3.5,51.1,1.5,400,210,32,23,86,0.9,0.6,0.15,0,0,0,0,0.4 ,0,0.11,0.05,1.2,0.07,0,33,0.42,0,0,0,0,0,0.9,1.3,2.2
